3275,"Lineas Aereas Alaire S.L.","","","ALR","AEROLAIRE","Spain","N"
3276,"Lineas Aereas Azteca","","ZE","LCD","LINEAS AZTECA","Mexico","N"
3277,"Lineas Aereas Canedo LAC","","","LCN","CANEDO","Bolivia","N"
3278,"Lineas Aereas Comerciales","","","LCM","LINEAS COMERCIALES","Mexico","N"
3279,"Lineas Aereas Ejectuivas De Durango","","","EDD","LINEAS DURANGO","Mexico","N"
3280,"Lineas Aereas Eldorado","","","EDR","ELDORADRO","Colombia","N"
3281,"Lineas Aereas Federales","","","FED","FEDERALES","Argentina","N"
3282,"Lineas Aereas Monarca","","","LMN","LINEAS MONARCA","Mexico","N"
3283,"Lineas Aereas San Jose","","","LIJ","LINEAS JOSE","Mexico","N"
3284,"Lineas Aereas del Humaya","","","UMA","HUMAYA","Mexico","N"
3285,"Linex","","","LEC","LECA","Central African Republic","N"
3286,"Linhas Aereas Santomenses","","","SMS","SANTOMENSES","S","N"
3287,"Linhas A","","LM","LAM","MOZAMBIQUE","Mozambique","Y"
3288,"Link Airways of Australia","","","LAW","","Australia","N"
3289,"Lion Air Services","","","WGT","WORLDGATE","United Kingdom","N"
3290,"Lion Mentari Airlines","","JT","LNI","LION INTER","Indonesia","Y"
3291,"Lions-Air","","","LEU","LIONSAIR","Switzerland","N"
3292,"Lithuanian Air Force","","","LYF","LITHUANIAN AIRFORCE","Lithuania","N"
3293,"Little Red Air Service","","","LRA","LITTLE RED","Canada","N"
3294,"Livingston","","LM","LVG","LIVINGSTON","Italy","N"
3295,"Lloyd Aereo Boliviano","","LB","LLB","LLOYDAEREO","Bolivia","N"
3296,"Lnair Air Services","","","LNA","ELNAIR","Spain","N"
3297,"Lockheed Air Terminal","","","XLG","","United States","N"
3298,"Lockeed Aircraft Corporation","","","LAC","LOCKHEED","United States","N"
3299,"Lockheed DUATS","","","XDD","","United States","N"
3300,"Lockheed Martin Aeronautics","","","CBD","CATBIRD","United States","N"
3301,"Lockheed Martin Aeronautics Company","","","LNG","LIGHTNING","United States","N"
3302,"Logan Air","","","LOG","LOGAN","United Kingdom","N"
3303,"Lom Praha Flying School","","","CLV","AEROTRAINING","Czech Republic","N"
3304,"Lomas Helicopters","","","LMS","LOMAS","United Kingdom","N"
3305,"London City Airport Jet Centre","","","LCY","LONDON CITY","United Kingdom","N"
3306,"London Executive Aviation","","","LNX","LONEX","United Kingdom","N"
3307,"London Flight Centre (Stansted)","","","LOV","LOVEAIR","United Kingdom","N"
3308,"London Helicopter Centres","","","LHC","MUSTANG","United Kingdom","N"
3309,"Lone Star Airlines","","","LSS","LONE STAR","United States","N"
3310,"Long Island Airlines","","","ORA","LONG ISLAND","United States","N"
3311,"Longtail Aviation","","","LGT","LONGTAIL","Bermuda","N"
3312,"Lorraine Aviation","","","LRR","LORRAINE","France","N"
3313,"Los Cedros Aviacion","","","LSC","CEDROS","Chile","N"
3314,"Lotus Air","","","TAS","LOTUS FLOWER","Egypt","N"
3315,"Luchtvaartmaatschappij Twente","","","LTW","TWENTAIR","Netherlands","N"
3316,"Lucky Air","","","LKE","LUCKY AIR","China","N"
3317,"Luft Carago","","","LUT","LUGO","South Africa","N"
3318,"Luftfahrt-Vermietungs-Dienst","","","LVD","AIR SANTE","Austria","N"
3319,"Luftfahrtgesellschaft Walter","","HE","LGW","WALTER","Germany","Y"
3320,"Lufthansa","","LH","DLH","LUFTHANSA","Germany","Y"
3321,"Lufthansa Cargo","","LH","GEC","LUFTHANSA CARGO","Germany","Y"
3322,"Lufthansa CityLine","","CL","CLH","HANSALINE","Germany","Y"
3323,"Lufthansa Systems","","L1","","","Germany","N"
3324,"Lufthansa Technik","","","LHT","LUFTHANSA TECHNIK","Germany","N"
3325,"Lufttaxi Fluggesellschaft","","DV","LTF","Garfield","Germany","N"
3326,"Lufttransport","","L5","LTR","LUFT TRANSPORT","Norway","Y"
3327,"Luhansk","","","LHS","ENTERPRISE LUHANSK","Ukraine","N"
3328,"Lund University School of Aviation","","","UNY","UNIVERSITY","Sweden","N"
3329,"Luxair","","LG","LGL","LUXAIR","Luxembourg","Y"
3330,"Luxaviation","","","LXA","RED LION","Luxembourg","N"
3331,"Luxembourg Air Rescue","","","LUV","LUX RESCUE","Luxembourg","N"
3332,"Luxflight Executive","","","LFE","LUX EXPRESS","Luxembourg","N"
3333,"Luxor Air","","","LXO","","Egypt","N"
3334,"Luzair","","","LUZ","LISBON JET","Portugal","N"
3335,"Lviv Airlines","","5V","UKW","UKRAINE WEST","Ukraine","N"
3336,"Lydd Air","","","LYD","LYDDAIR","United Kingdom","N"
3337,"Lynch Flying Service","","","LCH","LYNCH AIR","United States","N"
3338,"Lynden Air Cargo","","L2","LYC","LYNDEN","United States","N"
3339,"Lynx Air International","","","LXF","LYNX FLIGHT","United States","N"
3340,"Lynx Aviation","","","LYX","LYNX AIR","Pakistan","N"
3342,"L","","MJ","LPR","LAPA","Argentina","Y"
3343,"L","","","LAU","SURAMERICANO","Colombia","N"
3344,"M & N Aviation","","","JNH","JONAH","United States","N"
3345,"MAC Fotografica","","","MCF","MAC FOTO","Spain","N"
3346,"MANAG'AIR","","","MRG","MANAG'AIR","France","N"
3347,"MAP-Management and Planung","","","MPJ","MAPJET","Austria","N"
3348,"MAS Airways","","","TFG","TRAFALGAR","United Kingdom","N"
3349,"MasAir","","M7","MAA","MAS CARGA","Mexico","Y"
3350,"MAT Macedonian Airlines","","IN","MAK","MAKAVIO","North Macedonia","Y"
3351,"MCC Aviation","","","MCC","DISCOVERY","South Africa","N"
3352,"MG Aviacion","","","MGA","MAG AVACION","Spain","N"
3353,"MIA Airlines","","","JLA","SALLINE","Romania","N"
3354,"MIAT Mongolian Airlines","","OM","MGL","MONGOL AIR","Mongolia","Y"
3355,"MIT Airlines","","","MNC","MUNCIE","Canada","N"
3356,"MK Airline","","","MKA","KRUGER-AIR","Ghana","N"
3357,"MNG Airlines","","MB","MNB","BLACK SEA","Turkey","Y"
3358,"MSR Flug-Charter","","","EBF","SKYRUNNER","Germany","N"
3359,"MTC Aviacion","","","MCV","MTC AVIACION","Mexico","N"
3360,"Mac Aviation","","","MAQ","MAC AVIATION","Spain","N"
3361,"Mac Dan Aviation Corporation","","","MCN","MAC DAN","United States","N"
3362,"MacKnight Airlines","","","MTD","","Australia","N"
3363,"Macair Airlines","","CC","MCK","","Australia","Y"
3364,"Macedonian Airlines","","","MCS","MACAIR","Greece","N"
3365,"Madina Air","","","MDH","MADINA AIR","Libya","N"
3366,"Maersk","","DM","","","Denmark","Y"
3367,"Magic Blue Airlines","","","MJB","MAGIC BLUE","Netherlands","N"
3368,"Magna Air","","","MGR","MAGNA AIR","Austria","N"
3369,"Mahalo Air","","","MLH","MAHALO","United States","N"
3370,"Mahan Air","","W5","IRM","MAHAN AIR","Iran","Y"
3371,"Mahfooz Aviation","","M2","MZS","MAHFOOZ","Gambia","N"
3372,"Maine Aviation","","","MAT","MAINE-AV","United States","N"
3373,"Majestic Airlines","","","MAJ","MAGIC AIR","United States","N"
3374,"Mak Air","","","AKM","MAKAIR","Kazakhstan","N"
3375,"Malagasy Airlines","","","MLG","","Madagascar","N"
3376,"Malawi Express","","","MLX","MALAWI EXPRESS","Malawi","N"
3377,"Malaya Aviatsia Dona","","","MKK","AEROKEY","Russia","N"
3378,"Malaysia Airlines","","MH","MAS","MALAYSIAN","Malaysia","Y"
3379,"Mali Air","","","MAE","MALI AIREXPRESS","Austria","N"
3380,"Mali Air Express","","","VXP","AVION EXPRESS","Mali","N"
3381,"Mali Airways","","","MTZ","MALI AIRWAYS","Mali","N"
3382,"Malila Airlift","","","MLC","MALILA","Democratic Republic of the Congo","N"
3383,"Mall Airways","","","MLS","MALL-AIRWAYS","United States","N"
3384,"Malmo Aviation","","","SCW","SCANWING","Sweden","N"
3385,"Malmoe Air Taxi","","","LOD","LOGIC","Sweden","N"
3386,"Malmö Aviation","","TF","SCW","Scanwings","Sweden","N"
3387,"Malta Air Charter","","R5","MAC","MALTA CHARTER","Malta","Y"
3388,"Malta Wings","","","MWS","MALTA WINGS","Malta","N"
3389,"Malév","","MA","MAH","MALEV","Hungary","Y"
3390,"Manaf International Airways","","","MLB","MANAF","Burundi","N"
3391,"Mandala Airlines","","RI","MDL","MANDALA","Indonesia","Y"
3392,"Mandarin Airlines","","AE","MDA","Mandarin","Taiwan","Y"
3393,"Mango","","JE","MNO","TULCA","South Africa","Y"
3394,"Manhattan Air","","","MHN","MANHATTAN","United Kingdom","N"
3395,"Manitoulin Air Services","","","MTO","MANITOULIN","Canada","N"
3396,"Mann Air","","","MNR","TEEMOL","United Kingdom","N"
3397,"Mannion Air Charter","","","MAN","MANNION","United States","N"
3398,"Mantrust Asahi Airways","","","MTS","MANTRUST","Indonesia","N"
3399,"Manx Airlines","","","MNX","MANX","United Kingdom","N"
3400,"Maple Air Services","","","MAD","MAPLE AIR","Canada","N"
3401,"March Helicopters","","","MAR","MARCH","United Kingdom","N"
3402,"Marcopolo Airways","","","MCP","MARCOPOLO","Afghanistan","N"
3403,"Marghi Air","","","MGI","MARGHI","Nigeria","N"
3404,"Markair","","","MRK","MARKAIR","United States","N"
3405,"Markoss Aviation","","","MKO","GOSHAWK","United Kingdom","N"
3406,"Mars RK","","6V","MRW","AVIAMARS","Ukraine","N"
3407,"Marshall Aerospace","","","MCE","MARSHALL","United Kingdom","N"
3408,"Marsland Aviation","","M7","MSL","MARSLANDAIR","Sudan","N"
3409,"Martin Aviation Services","","","XMA","","United States","N"
3410,"Martin-Baker","","","MBE","MARTIN","United Kingdom","N"
3411,"Martinair","","MP","MPH","MARTINAIR","Netherlands","Y"
3412,"Martinaire","","","MRA","MARTEX","United States","N"
3413,"Martyn Fiddler Associates","","","MFA","SEAHORSE","United Kingdom","N"
3414,"Marvin Limited","","","MVN","MARVIN","United Kingdom","N"
3415,"Maryland State Police","","","TRP","TROOPER","United States","N"
3416,"Massachusetts Institute of Technology","","","MTH","RESEARCH","United States","N"
3417,"Massey University School of Aviation","","","MSY","MASSEY","New Zealand","N"
3418,"Master Airways","","","MSW","MASTER AIRWAYS","Serbia","N"
3419,"Master Planner","","","MPL","","United States","N"
3420,"Masterjet","","","LMJ","MASTERJET","Portugal","N"
3421,"Mastertop Linhas Aereas","","Q4","","","Brazil","N"
3422,"Mauria","","","MIA","MAURIA","Mauritania","N"
3423,"Mauritanienne Aerienne Et Navale","","","MNV","NAVALE","Mauritania","N"
3424,"Mauritanienne Air Fret","","","MRF","MAUR-FRET","Mauritania","N"
3425,"Mauritanienne Airways","","","MWY","MAURITANIENNE","Mauritania","N"
3426,"Mauritanienne De Transport Aerien","","","MDE","MAURI-TRANS","Mauritania","N"
3427,"Maverick Airways","","","MVR","MAV-AIR","United States","N"
3428,"Mavial Magadan Airlines","","H5","MVL","Mavial","Russia","N"
3429,"Max Avia","","","MAI","MAX AVIA","Kyrgyzstan","N"
3430,"Max Sea Food","","","MSF","MAXESA","El Salvador","N"
3431,"Max-Aviation","","","MAX","MAX AVIATION","Canada","N"
3432,"Maxair","","8M","MXL","MAXAIR","Sweden","Y"
3433,"Maximus Air Cargo","","","MXU","CARGO MAX","United Arab Emirates","N"
3434,"Maxjet Airways","","MY","MXJ","MAX-JET","United States","N"
3435,"Maxsus-Avia","","","MXS","MAXSUS-AVIA","Uzbekistan","N"
3436,"May Air Xpress","","","MXP","BEECHNUT","United States","N"
3437,"Maya Island Air","","MW","MYD","MYLAND","Belize","Y"
3438,"Mayair","","","MYI","MAYAIR","Mexico","N"
3439,"Mbach Air","","","MBS","MBACHI AIR","Malawi","N"
3440,"McAlpine Helicopters","","","MCH","MACLINE","United Kingdom","N"
3441,"McCall Aviation","","","MKL","MCCALL","United States","N"
3442,"McDonnell Douglas","","","DAC","DACO","United States","N"
3443,"McNeely Charter Services","","","MDS","MID-SOUTH","United States","N"
3444,"Med-Trans of Florida","","","MEK","MED-TRANS","United States","N"
3445,"Medavia Company","","","MDM","MEDAVIA","Malta","N"
3446,"Medical Air Rescue Services","","","MRZ","MARS","Zimbabwe","N"
3447,"Medical Aviation Services","","","MCL","MEDIC","United Kingdom","N"
3448,"Mediterranean Air Freight","","0F","MDF","MED-FREIGHT","Greece","N"
3449,"Mediterranean Airways","","","MDY","","Egypt","N"
3450,"Medjet International","","","MEJ","MEDJET","United States","N"
3451,"Mega","","","MGK","MEGLA","Kazakhstan","N"
3452,"Mega Linhas Aereas","","","MEL","MEGA AIR","Brazil","N"
3453,"Mekong Airlines","","","MKN","MEKONG AIRLINES","Cambodia","N"
3454,"Menajet","","IM","MNJ","MENAJET","Lebanon","N"
3456,"Merchant Express Aviation","","","MXX","MERCHANT","Nigeria","N"
3457,"Mercury Aircourier Service","","","MEC","MERCAIR","United States","N"
3458,"Meridian","","","POV","AIR POLTAVA","Ukraine","N"
3459,"Meridian Air Cargo","","","MRD","MERIDIAN","United States","N"
3460,"Meridian Airlines","","","MHL","HASSIMAIR","Nigeria","N"
3461,"Meridian Aviation","","","DSL","DIESEL","United Kingdom","N"
3462,"Meridian Limited","","","MEM","MERIDIAN CHERRY","Ukraine","N"
3463,"Meridiana","","IG","ISS","MERAIR","Italy","Y"
3464,"Merlin Airways","","","MEI","AVALON","United States","N"
3465,"Merpati Nusantara Airlines","","MZ","MNA","MERPATI","Indonesia","Y"
3466,"Mesa Airlines","","YV","ASH","AIR SHUTTLE","United States","Y"
3467,"Mesaba Airlines","","XJ","MES","MESABA","United States","Y"
3468,"Meta Linhas A","","","MSQ","META","Brazil","N"
3469,"Meteorological Research Flight","","","MET","METMAN","United Kingdom","N"
3470,"Methow Aviation","","","MER","METHOW","United States","N"
3471,"Metro Business Aviation","","","MVI","","United Kingdom","N"
3472,"Metro Express","","","MEX","EAGLE EXPRESS","United States","N"
3473,"Metroflight","","","MTR","METRO","United States","N"
3474,"Metrojet","","","MTJ","METROJET","Hong Kong","N"
3475,"Metropix UK","","","PIX","METROPIX","United Kingdom","N"
3476,"Metroplis","","","MPS","METRO REGIONAL","Netherlands","N"
3477,"Mex Blue","","","MXB","MEX BLUE","Mexico","N"
3478,"Mex-Jet","","","MJT","MEJETS","Mexico","N"
3479,"Mexicana de Aviaci","","MX","MXA","MEXICANA","Mexico","Y"
3480,"Mexico Transportes Aereos","","","MXT","TRANSMEX","Mexico","N"
3481,"Miami Air Charter","","","HUR","HURRICANE CHARTER","United States","N"
3482,"Miami Air International","","GL","BSK","BISCAYNE","United States","N"
3483,"Miami Valley Aviation","","","OWL","NIGHT OWL","United States","N"
3484,"Miapet-Avia","","","MPT","MIAPET","Armenia","N"
3485,"Michelin Air Services","","","BIB","","France","N"
3486,"Micromatter Technology Solutions","","","WIZ","WIZARD","United Kingdom","N"
3487,"Mid Airlines","","","NYL","NILE","Sudan","N"
3488,"Mid-Pacific Airlines","","","MPA","MID PAC","United States","N"
3489,"Midamerica Jet","","","MJR","MAJOR","United States","N"
3490,"Middle East Airlines","","ME","MEA","CEDAR JET","Lebanon","Y"
3491,"Midland Airport Services","","","MID","","United Kingdom","N"
3492,"Midline Air Freight","","","MFR","MIDLINE FREIGHT","United States","N"
3493,"Midstate Airlines","","","MIS","MIDSTATE","United States","N"
3494,"Midway Airlines","","JI","MDW","MIDWAY","United States","Y"
3495,"Midway Express","","","FLA","PALM","United States","N"
3496,"Midwest Air Freighters","","","FAX","FAIRFAX","United States","N"
3497,"Midwest Airlines","","YX","MEP","","United States","Y"
3498,"Midwest Airlines (Egypt)","","MY","MWA","","Egypt","Y"
3499,"Midwest Aviation","","","NIT","NIGHTTRAIN","United States","N"
3500,"Midwest Aviation Division","","","MWT","MIDWEST","United States","N"
3501,"Midwest Helicopters De Mexico","","","HTE","HELICOPTERSMEXICO","Mexico","N"
3502,"Millardair","","","MAB","MILLARDAIR","Canada","N"
3503,"Millen Corporation","","","RJM","MILLEN","United Kingdom","N"
3504,"Millennium Air","","","MLK","NIGERJET","Nigeria","N"
3505,"Miller Flying Services","","","MFS","MILLER TIME","United States","N"
3506,"Million Air","","","OXO","MILL AIR","United States","N"
3507,"Mimino","","","MIM","MIMINO","Russia","N"
3508,"Mina Airline Company","","","NAB","","Egypt","N"
3509,"Minair","","","OMR","ORMINE","Central African Republic","N"
3510,"Minebea Technologies","","","EBE","MINEBEA","United States","N"
3511,"Mines Air Services Zambia","","","MAZ","MINES","Zambia","N"
3512,"Miniliner","","","MNL","MINILINER","Italy","N"
3513,"Ministic Air","","","MNS","MINISTIC","Canada","N"
3514,"Ministry of Agriculture","","","WDG","","United States","N"
3515,"Minsk Aircraft Overhaul Plant","","","LIR","LISLINE","Belarus","N"
3516,"Miramichi Air Service","","","MIR","MIRAMICHI","Canada","N"
3517,"Miras","","","MIF","MIRAS","Kazakhstan","N"
3518,"Misr Overseas Airways","","","MOS","","Egypt","N"
3519,"Mission Aviation Fellowship","","","MAF","MISSI","Indonesia","N"
3520,"Missionair","","","MSN","MISIONAIR","Spain","N"
3521,"Missions Gouvernemtales Francaises","","","MRN","MARIANNE","France","N"
3522,"Mississippi State University","","","BDG","BULLDOG","United States","N"
3523,"Mississippi Valley Airways","","","MVA","VALAIR","United States","N"
3524,"Mistral Air","","","MSA","AIRMERCI","Italy","N"
3525,"Mobil Oil","","","MBO","MOBIL","Canada","N"
3526,"Mocambique Expresso","","","MXE","MOZAMBIQUE EXPRESS","Mozambique","N"
3527,"Mofaz Air","","","MFZ","MOFAZ AIR","Malaysia","N"
3528,"Moldaeroservice","","","MLE","MOLDAERO","Moldova","N"
3529,"Moldavian Airlines","","2M","MDV","MOLDAVIAN","Moldova","Y"
3530,"Moldova","","","MVG","MOLDOVA-STATE","Moldova","N"
3531,"Mombasa Air Safari","","","RRV","SKYROVER","Kenya","N"
3532,"Monarch Airlines","","ZB","MON","MONARCH","United Kingdom","Y"
3533,"Monarch Airlines","","","MNH","MONARCH AIR","United States","N"
3534,"Myway Airlines","","8I","","","Italy","Y"
3535,"Moncton Flying Club","","","MFC","EAST WIND","Canada","N"
3536,"Monde Air Charters","","","MDB","MONDEAIR CARGO","United Kingdom","N"
3537,"Monerrey Air Taxi","","","MTI","MONTERREY AIR","Mexico","N"
3538,"Monky Aerotaxis","","","MKY","MONKY","Mexico","N"
3539,"Montenegro Airlines","","YM","MGX","MONTAIR","Montenegro","Y"
3540,"Montserrat Airways","","","MNT","MONTSERRAT","Montserrat","N"
3541,"Mooney Aircraft Corporation","","","MNY","MOONEY FLIGHT","United States","N"
3542,"Morningstar Air Express","","","MAL","MORNINGSTAR","Canada","Y"
3543,"Morris Air Service","","","MSS","WASATCH","United States","N"
3544,"Morrison Flying Service","","","MRO","MORRISON","United States","N"
3545,"Moskovia Airlines","","3R","GAI","GROMOV AIRLINE","Russia","Y"
3546,"Mosphil Aero","","","MPI","MOSPHIL","Philippines","N"
3547,"Motor Sich","","M9","MSI","MOTOR SICH","Ukraine","Y"
3548,"Mount Cook Airlines","","NM","NZM","MOUNTCOOK","New Zealand","N"
3549,"Mountain Air Cargo","","","MTN","MOUNTAIN","United States","N"
3550,"Mountain Air Company","","N4","MTC","MOUNTAIN LEONE","Sierra Leone","N"
3551,"Mountain Air Express","","","PKP","PIKES PEAK","United States","N"
3552,"Mountain Air Service","","","BRR","MOUNTAIN AIR","United States","N"
3553,"Mountain Bird","","","MBI","MOUNTAIN BIRD","United States","N"
3554,"Mountain High Aviation","","","MHA","MOUNTAIN HIGH","United States","N"
3555,"Mountain Pacific Air","","","MPC","MOUNTAIN PACIFIC","Canada","N"
3556,"Mountain Valley Air Service","","","MTV","MOUNTAIN VALLEY","United States","N"
3557,"Mowhawk Airlines","","","MOW","MOHAWK AIR","United States","N"
3558,"Mudan Airlines","","","MDN","","Somali Republic","N"
3559,"Mudanjiang General Aviation","","","CMJ","MUDANJIANG","China","N"
3560,"Multi Taxi","","","MTX","MULTITAXI","Mexico","N"
3561,"Multi-Aero","","","WBR","WEBER","United States","N"
3562,"Multiflight","","","MFT","YORKAIR","","N"
3563,"Murmansk Aircompany","","","MNZ","MURMAN AIR","Russia","N"
3564,"Murray Air","","","MUA","MURRAY AIR","United States","N"
3565,"Musrata Air Transport","","","MMR","MUSRATA AIR","Libya","N"
3566,"Mustique Airways","","","MAW","MUSTIQUE","Barbados","N"
3567,"My Way Airlines","","","MYW","FRANKY","Italy","N"
3568,"MyTravel Airways","","VZ","MYT","KESTREL","United Kingdom","Y"
3569,"Myanma Airways","","UB","UBA","UNIONAIR","Myanmar (Burma)","Y"
3570,"Myanmar Airways International","","8M","MMM","assignment postponed","Myanmar (Burma)","Y"
3571,"Myflug","","","MYA","MYFLUG","Iceland","Y"
3572,"Mytravel Airways","","","VKG","VIKING","Denmark","N"
3573,"NEL Cargo","","","NLG","NELCARGO","Ivory Coast","N"
3574,"NHT Lineas Aereas","","","NHG","HELGA","Brazil","N"
3575,"NZ Warbirds Association","","","WAR","WARBIRDS","New Zealand","N"
3576,"Nacoia Lda","","","ANL","AIR NACOIA","Angola","N"
3577,"Nada Air Service","","","NHZ","NADA AIR","Chad","N"
3578,"Compangnie Nationale Naganagani","","","BFN","","Burkina Faso","N"
